FactGLTranID,GLTranAmount,JournalID,GLTranDescription,GLTranDate,GLAcctNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
1458,58855.205,1219,Purchase Inventory - 500,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1459,53659.242,1247,Purchase Inventory - 500,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1460,59187.034,100,Purchase Inventory - 500,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1461,68793.900,58,Purchase Inventory - 500,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1462,72031.260,1419,Purchase Inventory - 500,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1463,74798.760,1860,Purchase Inventory - 500,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1464,68800.405,860,Purchase Inventory - 500,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1465,63395.864,1665,Purchase Inventory - 500,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1466,65765.093,926,Purchase Inventory - 500,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1467,57294.690,1830,Purchase Inventory - 500,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1468,80084.316,136,Purchase Inventory - 500,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1469,95318.096,1008,Purchase Inventory - 500,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1470,57540.974,1022,Purchase Inventory - 500,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1471,53536.919,1770,Purchase Inventory - 500,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1472,57899.790,761,Purchase Inventory - 500,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1473,70009.817,1711,Purchase Inventory - 500,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1474,71852.824,193,Purchase Inventory - 500,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1475,73635.475,62,Purchase Inventory - 500,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1476,68435.086,197,Purchase Inventory - 500,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1477,63730.149,1129,Purchase Inventory - 500,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1478,61705.000,1025,Purchase Inventory - 500,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1479,58414.067,234,Purchase Inventory - 500,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1480,87078.096,1397,Purchase Inventory - 500,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1481,92730.274,1439,Purchase Inventory - 500,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1482,30296.448,227,Purchase Inventory - 600,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1483,27600.179,602,Purchase Inventory - 600,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1484,30506.258,582,Purchase Inventory - 600,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1485,35203.101,557,Purchase Inventory - 600,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1486,36913.685,758,Purchase Inventory - 600,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1487,38815.007,120,Purchase Inventory - 600,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1488,35991.947,1496,Purchase Inventory - 600,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1489,33757.580,266,Purchase Inventory - 600,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1490,33124.993,735,Purchase Inventory - 600,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1491,30806.903,580,Purchase Inventory - 600,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1492,44939.805,562,Purchase Inventory - 600,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1493,39716.107,520,Purchase Inventory - 600,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1494,31519.757,1219,Purchase Inventory - 600,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1495,28737.072,1247,Purchase Inventory - 600,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1496,31697.467,100,Purchase Inventory - 600,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1497,36842.400,58,Purchase Inventory - 600,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1498,38576.160,1419,Purchase Inventory - 600,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1499,40050.360,1860,Purchase Inventory - 600,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1500,36838.592,860,Purchase Inventory - 600,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1501,33944.776,1665,Purchase Inventory - 600,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1502,35213.360,926,Purchase Inventory - 600,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1503,30681.997,1830,Purchase Inventory - 600,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1504,42886.116,136,Purchase Inventory - 600,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1505,51030.580,1008,Purchase Inventory - 600,2020-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1506,30805.790,1022,Purchase Inventory - 600,2021-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1507,28662.134,1770,Purchase Inventory - 600,2021-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1508,30997.890,761,Purchase Inventory - 600,2021-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1509,37481.252,1711,Purchase Inventory - 600,2021-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1510,38467.945,193,Purchase Inventory - 600,2021-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1511,39419.755,62,Purchase Inventory - 600,2021-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1512,36635.797,197,Purchase Inventory - 600,2021-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1513,34101.687,1129,Purchase Inventory - 600,2021-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1514,33075.000,1025,Purchase Inventory - 600,2021-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1515,31311.000,234,Purchase Inventory - 600,2021-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1516,46675.440,1397,Purchase Inventory - 600,2021-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1517,49705.110,1439,Purchase Inventory - 600,2021-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1518,62783.448,227,Purchase Inventory - 800,2019-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1519,57182.540,602,Purchase Inventory - 800,2019-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1520,63220.331,582,Purchase Inventory - 800,2019-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1521,72958.751,557,Purchase Inventory - 800,2019-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1522,76506.464,758,Purchase Inventory - 800,2019-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1523,80441.812,120,Purchase Inventory - 800,2019-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1524,74586.252,1496,Purchase Inventory - 800,2019-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1525,69969.766,266,Purchase Inventory - 800,2019-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1526,68660.830,735,Purchase Inventory - 800,2019-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1527,63855.938,580,Purchase Inventory - 800,2019-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1528,93147.307,562,Purchase Inventory - 800,2019-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1529,82325.432,520,Purchase Inventory - 800,2019-12-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1530,65335.648,1219,Purchase Inventory - 800,2020-01-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1531,59567.567,1247,Purchase Inventory - 800,2020-02-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1532,65704.014,100,Purchase Inventory - 800,2020-03-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1533,76368.675,58,Purchase Inventory - 800,2020-04-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1534,79962.495,1419,Purchase Inventory - 800,2020-05-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1535,83026.320,1860,Purchase Inventory - 800,2020-06-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1536,76368.171,860,Purchase Inventory - 800,2020-07-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1537,70369.151,1665,Purchase Inventory - 800,2020-08-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1538,72998.987,926,Purchase Inventory - 800,2020-09-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1539,63601.156,1830,Purchase Inventory - 800,2020-10-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
1540,88899.252,136,Purchase Inventory - 800,2020-11-01,1200,Inventory,Balance Sheet,Current Assets,Inventory,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2025-06-09 11:57:23.9870000
